,Self,Left,Right,Right-Center,Left-Center,Least Biased,Questionable,Pro Science,Satire,Conspiracy-Pseudoscience
819,Left-Center,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0
820,Left-Center,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666
821,Left-Center,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
822,Left-Center,0.18181818181818182,0.0,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.0,0.0,0.18181818181818182
823,Right-Center,0.0,0.2,0.0,0.4,0.2,0.2,0.0,0.0,0.0
824,Left-Center,0.0,0.0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.3333333333333333
825,Left-Center,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.25
826,Left-Center,0.2,0.0,0.1,0.3,0.0,0.1,0.1,0.2,0.0
827,Left-Center,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.0
828,Left-Center,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0
829,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
830,Left-Center,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0
831,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
832,Left-Center,0.0,0.0,0.2,0.0,0.0,0.4,0.2,0.0,0.2
833,Conspiracy-Pseudoscience,0.0,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285
834,Left-Center,0.0,0.0,0.2857142857142857,0.42857142857142855,0.0,0.0,0.0,0.0,0.2857142857142857
835,Questionable,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
836,Left-Center,0.0,0.0,0.1,0.6,0.1,0.1,0.1,0.0,0.0
837,Left-Center,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0
838,Left-Center,0.1111111111111111,0.5555555555555556,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0
839,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
840,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
841,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
842,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
843,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
844,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
845,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
846,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
847,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
848,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
849,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
850,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
851,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
852,Left-Center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
854,Conspiracy-Pseudoscience,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
855,Right,0.0,0.3333333333333333,0.2,0.4,0.06666666666666667,0.0,0.0,0.0,0.0
856,Right,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
857,Right,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,Right,0.125,0.75,0.0,0.125,0.0,0.0,0.0,0.0,0.0
859,Right,0.0,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.0
860,Right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861,Right,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
862,Right,0.125,0.625,0.125,0.125,0.0,0.0,0.0,0.0,0.0
863,Left-Center,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0
864,Least Biased,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
865,Left,0.5,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0
866,Left,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0
867,Left,0.46153846153846156,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.0,0.0,0.0,0.0
868,Left,0.5882352941176471,0.0,0.0,0.4117647058823529,0.0,0.0,0.0,0.0,0.0
869,Left,0.4444444444444444,0.1111111111111111,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0
870,Left,0.18181818181818182,0.0,0.18181818181818182,0.45454545454545453,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091
871,Left,0.375,0.0,0.125,0.125,0.0,0.125,0.0,0.0,0.25
872,Left,0.3333333333333333,0.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0
873,Left,0.3333333333333333,0.0,0.4444444444444444,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0
874,Left,0.3,0.1,0.1,0.2,0.1,0.1,0.0,0.0,0.1
875,Left,0.3333333333333333,0.0,0.0,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111
876,Satire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877,Satire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
878,Left-Center,0.5,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
879,Left-Center,0.0,0.25,0.0,0.25,0.5,0.0,0.0,0.0,0.0
880,Left-Center,0.0,0.16666666666666666,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0
881,Left-Center,0.0,0.16666666666666666,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0
882,Left-Center,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0
883,Left-Center,0.1111111111111111,0.2222222222222222,0.0,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222
884,Left-Center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885,Left-Center,0.0,0.14285714285714285,0.0,0.5714285714285714,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285
886,Least Biased,0.1111111111111111,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0
887,Least Biased,0.125,0.0,0.125,0.125,0.625,0.0,0.0,0.0,0.0
888,Least Biased,0.0,0.08333333333333333,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0
889,Least Biased,0.0,0.3,0.0,0.2,0.5,0.0,0.0,0.0,0.0
890,Least Biased,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0
891,Least Biased,0.08333333333333333,0.4166666666666667,0.08333333333333333,0.16666666666666666,0.25,0.0,0.0,0.0,0.0
892,Least Biased,0.0,0.0,0.125,0.25,0.5,0.125,0.0,0.0,0.0
893,Least Biased,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.0,0.0,0.0,0.0
894,Least Biased,0.0,0.0,0.125,0.0,0.875,0.0,0.0,0.0,0.0
895,Least Biased,0.1,0.3,0.0,0.5,0.1,0.0,0.0,0.0,0.0
896,Least Biased,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0
897,Least Biased,0.0,0.16666666666666666,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0
898,Least Biased,0.1,0.2,0.0,0.3,0.4,0.0,0.0,0.0,0.0
899,Least Biased,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0
900,Least Biased,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
901,Least Biased,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
902,Least Biased,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.75,0.0,0.0,0.0,0.0
903,Least Biased,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0
904,Least Biased,0.0,0.14285714285714285,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0
905,Least Biased,0.2222222222222222,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0
906,Least Biased,0.0,0.16666666666666666,0.0,0.25,0.5,0.0,0.0,0.08333333333333333,0.0
907,Least Biased,0.0,0.1111111111111111,0.0,0.1111111111111111,0.7777777777777778,0.0,0.0,0.0,0.0
908,Least Biased,0.09090909090909091,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0
909,Least Biased,0.3333333333333333,0.4444444444444444,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0
910,Least Biased,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
911,Least Biased,0.0,0.0,0.0,0.0,0.875,0.0,0.125,0.0,0.0
912,Least Biased,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
913,Least Biased,0.0,0.16666666666666666,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0
914,Least Biased,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
915,Least Biased,0.125,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0
916,Left-Center,0.25,0.0,0.25,0.25,0.125,0.0,0.0,0.0,0.125
917,Left-Center,0.25,0.0,0.125,0.25,0.125,0.125,0.0,0.125,0.0
918,Left-Center,0.5,0.25,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.0
919,Satire,0.08333333333333333,0.0,0.25,0.25,0.08333333333333333,0.16666666666666666,0.0,0.08333333333333333,0.08333333333333333
920,Satire,0.125,0.0,0.125,0.25,0.25,0.125,0.0,0.125,0.0
921,Satire,0.2,0.0,0.0,0.4,0.2,0.0,0.0,0.2,0.0
922,Satire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
923,Right-Center,0.125,0.25,0.5,0.0,0.0,0.125,0.0,0.0,0.0
924,Right-Center,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
925,Left,0.0,0.3333333333333333,0.5555555555555556,0.0,0.0,0.1111111111111111,0.0,0.0,0.0
926,Questionable,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
927,Left-Center,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
928,Right,0.0,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0
929,Right,0.0,0.3333333333333333,0.5555555555555556,0.0,0.0,0.1111111111111111,0.0,0.0,0.0
930,Right-Center,0.0,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0
931,Right-Center,0.125,0.0,0.75,0.0,0.0,0.125,0.0,0.0,0.0
932,Right-Center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933,Questionable,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
934,Right-Center,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0
935,Pro Science,0.0,0.0,0.625,0.0,0.0,0.375,0.0,0.0,0.0
936,Right,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.2,0.0
937,Right-Center,0.0,0.0,0.2,0.6,0.2,0.0,0.0,0.0,0.0
938,Right-Center,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0
939,Left-Center,0.0,0.0,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0
940,Least Biased,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0
941,Left-Center,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0
942,Left-Center,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.5
943,Right-Center,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
944,Right,0.0,0.6666666666666666,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0
945,Right,0.125,0.625,0.0,0.0,0.125,0.0,0.0,0.125,0.0
946,Right,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0
947,Right,0.0,0.75,0.125,0.0,0.0,0.0,0.0,0.125,0.0
948,Right,0.0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
949,Right,0.2222222222222222,0.1111111111111111,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
950,Right,0.0,0.5,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0
951,Right,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
952,Right,0.0,0.875,0.125,0.0,0.0,0.0,0.0,0.0,0.0
953,Right,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
954,Least Biased,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.4,0.0
955,Left,0.0,0.0,0.2,0.4,0.2,0.0,0.0,0.2,0.0
956,Left,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
957,Left,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0
958,Left,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0
959,Left,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.25
960,Questionable,0.125,0.125,0.0,0.375,0.125,0.0,0.0,0.125,0.125
961,Left-Center,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
962,Conspiracy-Pseudoscience,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
963,Right-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
964,Right-Center,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
965,Right,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
966,Left-Center,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285
967,Questionable,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
968,Left,0.0,0.0,0.14285714285714285,0.7142857142857143,0.0,0.0,0.0,0.14285714285714285,0.0
969,Satire,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0
970,Left,0.0,0.125,0.125,0.625,0.125,0.0,0.0,0.0,0.0
971,Right,0.1,0.3,0.1,0.2,0.1,0.1,0.0,0.0,0.1
972,Right,0.0,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.0
973,Right,0.0,0.5,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0
974,Right,0.0,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0
975,Conspiracy-Pseudoscience,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
976,Left-Center,0.125,0.25,0.0,0.5,0.0,0.0,0.125,0.0,0.0
977,Left-Center,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
978,Left-Center,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0
979,Left-Center,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
980,Left-Center,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
981,Left-Center,0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.0
982,Pro Science,0.2,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0
983,Left,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
984,Left-Center,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
985,Right-Center,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
986,Left-Center,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0
987,Left-Center,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0
988,Left-Center,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.4,0.0
989,Left-Center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
990,Right-Center,0.125,0.125,0.375,0.375,0.0,0.0,0.0,0.0,0.0
991,Right-Center,0.23076923076923078,0.0,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0
992,Right-Center,0.0,0.2222222222222222,0.6666666666666666,0.0,0.0,0.0,0.0,0.1111111111111111,0.0
993,Pro Science,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.25,0.0
994,Left-Center,0.25,0.0,0.0,0.375,0.125,0.0,0.125,0.0,0.125
995,Left-Center,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.16666666666666666,0.0
996,Left-Center,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
997,Left-Center,0.2,0.0,0.0,0.4,0.2,0.0,0.2,0.0,0.0
998,Left,0.0,0.0,0.14285714285714285,0.42857142857142855,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285
999,Least Biased,0.16666666666666666,0.0,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
1000,Least Biased,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1001,Conspiracy-Pseudoscience,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75
1002,Conspiracy-Pseudoscience,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1003,Conspiracy-Pseudoscience,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1004,Conspiracy-Pseudoscience,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1005,Conspiracy-Pseudoscience,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.0,0.0,0.08333333333333333
1006,Conspiracy-Pseudoscience,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857
1007,Conspiracy-Pseudoscience,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666
1008,Left,0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285
1009,Left,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25
1010,Left,0.0,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666
1011,Left-Center,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.2,0.2
1012,Left-Center,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
1013,Left-Center,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.5833333333333334,0.0,0.0,0.0,0.0,0.0
1014,Left-Center,0.0,0.125,0.0,0.75,0.125,0.0,0.0,0.0,0.0
1015,Left-Center,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0
1016,Left-Center,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
1017,Left-Center,0.18181818181818182,0.09090909090909091,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0
1018,Left-Center,0.23529411764705882,0.23529411764705882,0.0,0.5294117647058824,0.0,0.0,0.0,0.0,0.0
1019,Left-Center,0.125,0.125,0.0,0.75,0.0,0.0,0.0,0.0,0.0
1020,Left-Center,0.2222222222222222,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.2222222222222222
1021,Left-Center,0.1,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0
1022,Left-Center,0.0,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285,0.0,0.0,0.0
1023,Left-Center,0.14285714285714285,0.14285714285714285,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0
1024,Left-Center,0.0,0.0,0.08333333333333333,0.6666666666666666,0.25,0.0,0.0,0.0,0.0
1025,Left-Center,0.0,0.0,0.07142857142857142,0.9285714285714286,0.0,0.0,0.0,0.0,0.0
1026,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1027,Left-Center,0.0,0.0,0.0,0.9285714285714286,0.0,0.07142857142857142,0.0,0.0,0.0
1028,Left,0.5714285714285714,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0
1029,Left,0.8181818181818182,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0
1030,Left,0.6,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1
1031,Left,0.7777777777777778,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
1032,Left,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1033,Left,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
1034,Left,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
1035,Left,0.5,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0
1036,Left,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1037,Right-Center,0.125,0.0,0.0,0.375,0.0,0.125,0.125,0.0,0.25
1038,Questionable,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857
1039,Left,0.7777777777777778,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0
1040,Left,0.5,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.25
1041,Left,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1042,Left,0.5555555555555556,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111
1043,Left,0.7777777777777778,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0
1044,Left,0.7142857142857143,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0
1045,Left,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
1046,Left,0.5714285714285714,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0
1047,Left,0.75,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0
1048,Left,0.625,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.125
1049,Left,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1051,Left-Center,0.0,0.0,0.0,0.7272727272727273,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091
1052,Left-Center,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.2
1053,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1054,Left-Center,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0
1055,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1056,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1057,Left-Center,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.1111111111111111
1058,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1059,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1060,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1061,Left-Center,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0
1062,Left-Center,0.1111111111111111,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0
1063,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1064,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1065,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1066,Left-Center,0.0,0.0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0
1067,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1068,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1069,Pro Science,0.09090909090909091,0.09090909090909091,0.0,0.45454545454545453,0.18181818181818182,0.0,0.18181818181818182,0.0,0.0
1070,Pro Science,0.0,0.1,0.0,0.5,0.2,0.0,0.2,0.0,0.0
1071,Left-Center,0.0,0.0,0.0,0.8181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0
1072,Left-Center,0.0,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0
1073,Left-Center,0.0,0.0,0.0,0.6,0.1,0.1,0.2,0.0,0.0
1074,Left-Center,0.0,0.0,0.0,0.7272727272727273,0.09090909090909091,0.0,0.09090909090909091,0.0,0.09090909090909091
1075,Left-Center,0.0,0.0,0.16666666666666666,0.5,0.0,0.0,0.3333333333333333,0.0,0.0
1076,Left-Center,0.0,0.0,0.0,0.2857142857142857,0.42857142857142855,0.0,0.14285714285714285,0.0,0.14285714285714285
1077,Left-Center,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0
1078,Left-Center,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666
1079,Right,0.25,0.5,0.0,0.125,0.0,0.0,0.125,0.0,0.0
1080,Right,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1081,Right,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1082,Right,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1083,Right,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1084,Right,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1085,Right,0.0,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0
1086,Right,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0
1087,Right,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1088,Right,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1089,Left-Center,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666
1090,Right-Center,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.25
1091,Least Biased,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.2,0.0
