"","binary","title","description","channel","id"
"765",0,"AG Barr Tells Manhattan U.S. Attorney Berman In A Letter That He's Been Fired | MSNBC","Attorney General William Barr writes a letter to Manhattan U.S. Attorney Geoffrey Berman saying that he has asked President Trump to ""remove"" him from his position.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news, in-depth analysis of politics headlines, as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show, Morning Joe, Meet the Press Daily, The Beat with Ari Melber, Deadline: White House with Nicolle Wallace, Hardball, All In, Last Word, 11th Hour, and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://http://MSNBC.com/NewslettersYo...Find MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcAG Barr Tells Manhattan U.S. Attorney Berman In A Letter That He's Been Fired | MSNBC","NBC News","N204pg91zVw"
"766",0,"Nightly News Broadcast (Full) - June 23, 2019 | NBC Nightly News","What we know about the deadly Hawaii skydiving plane crash, flood emergency in Missouri, and American medical school grad speaks out after disappearance in Mexico. Watch “NBC Nightly News With Lester Holt” at 6:30 p.m. ET / 5:30 p.m. CT (or check your local listings).1:30 Final Moments Of Deadly Hawaii Skydiving Flight3:41 Flash Flood Emergency: Missouri Towns Underwater4:51 Trump Sets Two-Week Deadline For Immigration Crackdown6:38 Pete Buttigieg Under Fire in Rowdy Town Hall7:41 Joe Biden On Defense Over Segregationist Comments8:39 Steve Bullock On Getting Dark Money Out Of Politics10:29 Medical Student Mystery: ""I Can't Recall Anything""12:20 Outrage After 30 Racehorses Die At One Track13:53 Best-Selling Novelist Judith Krantz Dies14:40 Hot Air Balloon Crashes Into Crowd16:43 Residents Fear Polluted Air In Steel Town18:52 Thousands Win With The Same Lottery Number » Subscribe to NBC News: http://nbcnews.to/SubscribeToNBC» Watch more NBC video: http://bit.ly/MoreNBCNewsConnect with NBC Nightly News online! NBC News App: https://smart.link/5d0cd9df61b80Breaking News Alerts: https://link.nbcnews.com/join/5cj/bre...Visit NBCNightlyNews.com: https://nbcnews.to/2wFotQ8Find Nightly News on Facebook: https://bit.ly/2TZ1PhFFollow Nightly News on Twitter: https://bit.ly/1yFY2s4Follow Nightly News on Instagram: https://bit.ly/2tEncJD NBC News Digital is a collection of innovative and powerful news brands that deliver compelling, diverse and engaging news stories. NBC News Digital features NBCNews.com, MSNBC.com, TODAY.com, Nightly News, Meet the Press, Dateline, and the existing apps and digital extensions of these respective properties. We deliver the best in breaking news, live video coverage, original journalism and segments from your favorite NBC News Shows.  Nightly News Broadcast (Full) - June 23, 2019 | NBC Nightly News","NBC News","T7gTgeY230Y"
"767",0,"Nightly News Broadcast (Full) - June 25, 2019 | NBC Nightly News","100 migrant children returned to troubled detention center, McConnell meets 9/11 first responders after public feud with Jon Stewart, and 11-year-old girl killed in freak accident at Girl Scout camp.Watch “NBC Nightly News With Lester Holt” at 6:30 p.m. ET / 5:30 p.m. CT (or check your local listings).1:39 100 Migrant Children Returned To Troubled Detention Center3:54 Trump's Acting Border Chief Announces Surprise Resignation4:51 Democrats Divided OverEmergency Aid For Migrant At Border5:23 Stephanie Grisham Named New White House Press Secretary5:58 Iran Slams New U.S. Sanctions As 'Outrageous And Idiotic'6:13 Trump Threatens 'Obliteration' If Iran Attacks' Anything American'7:28 9/11 First Responders Say Mcconnell Vows Vote On Victims Fund9:25 Illinois Becomes 11th State To Legalize Recreational Marijuana10:01 11-Year-Old Girl Scout Killed in 'Freak Accident' At Camp11:17 NTSB: Doomed NYC Chopper Pilot 'Did Not Know Where He Was'11:51 Feds Announce Major Crackdown On Annoying Robocalls11:35 U.S. Manufacturers Turn To Vietnam Amid Tensions With China15:26 Police Rescue Newborn Baby Found Abandoned In Plastic Bag17:04 FBI Releases Ransom Call In 45-Year-Old Babysitter Kidnapping» Subscribe to NBC News: http://nbcnews.to/SubscribeToNBC» Watch more NBC video: http://bit.ly/MoreNBCNewsConnect with NBC Nightly News online! NBC News App: https://smart.link/5d0cd9df61b80Breaking News Alerts: https://link.nbcnews.com/join/5cj/bre...Visit NBCNightlyNews.com: https://nbcnews.to/2wFotQ8Find Nightly News on Facebook: https://bit.ly/2TZ1PhFFollow Nightly News on Twitter: https://bit.ly/1yFY2s4Follow Nightly News on Instagram: https://bit.ly/2tEncJD NBC News Digital is a collection of innovative and powerful news brands that deliver compelling, diverse and engaging news stories. NBC News Digital features NBCNews.com, MSNBC.com, TODAY.com, Nightly News, Meet the Press, Dateline, and the existing apps and digital extensions of these respective properties. We deliver the best in breaking news, live video coverage, original journalism and segments from your favorite NBC News Shows.Nightly News Broadcast (Full) - June 25, 2019 | NBC Nightly News","NBC News","LZx5L1GpmXM"
"768",0,"U.S. Attorney in Manhattan Leaving Office After Barr Announces Firing | NBC Nightly News","Geoffrey Berman says he is leaving office immediately as U.S. Attorney in Manhattan after Attorney General Barr said President Trump fired Berman at his advice. Barr had announced on Friday that Berman would be stepping down, while Trump said he was “not involved.”» Subscribe to NBC News: http://nbcnews.to/SubscribeToNBC» Watch more NBC video: http://bit.ly/MoreNBCNewsNBC News Digital is a collection of innovative and powerful news brands that deliver compelling, diverse and engaging news stories. NBC News Digital features NBCNews.com, MSNBC.com, TODAY.com, Nightly News, Meet the Press, Dateline, and the existing apps and digital extensions of these respective properties.  We deliver the best in breaking news, live video coverage, original journalism and segments from your favorite NBC News Shows.Connect with NBC News Online!NBC News App: https://smart.link/5d0cd9df61b80Breaking News Alerts: https://link.nbcnews.com/join/5cj/bre...Visit NBCNews.Com: http://nbcnews.to/ReadNBCFind NBC News on Facebook: http://nbcnews.to/LikeNBCFollow NBC News on Twitter: http://nbcnews.to/FollowNBCFollow NBC News on Instagram: http://nbcnews.to/InstaNBCU.S. Attorney in Manhattan Leaving Office After Barr Announces Firing | NBC Nightly News","NBC News","tC3yjgdvsQY"
"769",0,"NBC News-YouTube Democratic Debate (Full)","Join NBC News' Lester Holt, Andrea Mitchell, Chuck Todd and YouTube creators Connor Franta, Marques Brownlee, MinuteEarth and Franchesca Ramsey as Hillary Clinton, Bernie Sanders and Martin O'Malley debate in Charleston, South Carolina. Pre-Debate coverage begins at 8pm ET.» Subscribe to NBC News: http://nbcnews.to/SubscribeToNBC» Watch more NBC video: http://bit.ly/MoreNBCNewsNBC News is a leading source of global news and information. Here you will find clips from NBC Nightly News, Meet The Press, and our original series Debunker, Flashback, Nerdwatch, and Show Me. Subscribe to our channel for news stories, technology, politics, health, entertainment, science, business, and exclusive NBC investigations.Connect with NBC News Online!Visit NBCNews.Com: http://nbcnews.to/ReadNBCFind NBC News on Facebook: http://nbcnews.to/LikeNBCFollow NBC News on Twitter: http://nbcnews.to/FollowNBCFollow NBC News on Google+: http://nbcnews.to/PlusNBCFollow NBC News on Instagram: http://nbcnews.to/InstaNBCFollow NBC News on Pinterest: http://nbcnews.to/PinNBCNBC News-YouTube Democratic Debate (Full)","NBC News","ti2Nokoq1J4"
"770",0,"‘Karens’ Have Been Going Viral. Here’s Why They’re Dangerous. | Think | NBC News","Videos of white women unnecessarily calling the police on minorities are going viral. Dubbed ""Karens"" by the internet, their behavior is not new — but it is concerning. So who exactly are these women, and how have they played a part in America’s battle with racial inequality throughout history?» Subscribe to NBC News: http://nbcnews.to/SubscribeToNBC» Watch more NBC video: http://bit.ly/MoreNBCNewsNBC News Digital is a collection of innovative and powerful news brands that deliver compelling, diverse and engaging news stories. NBC News Digital features NBCNews.com, MSNBC.com, TODAY.com, Nightly News, Meet the Press, Dateline, and the existing apps and digital extensions of these respective properties.  We deliver the best in breaking news, live video coverage, original journalism and segments from your favorite NBC News Shows.Connect with NBC News Online!NBC News App: https://smart.link/5d0cd9df61b80Breaking News Alerts: https://link.nbcnews.com/join/5cj/bre...Visit NBCNews.Com: http://nbcnews.to/ReadNBCFind NBC News on Facebook: http://nbcnews.to/LikeNBCFollow NBC News on Twitter: http://nbcnews.to/FollowNBCFollow NBC News on Instagram: http://nbcnews.to/InstaNBC‘Karens’ Have Been Going Viral. Here’s Why They’re Dangerous. | Think | NBC News","NBC News","qZ4xvIXwROc"
"771",0,"Watch Rachel Maddow Highlights: June 15 | MSNBC","Watch the top news stories and highlights from The Rachel Maddow Show, airing weeknights at 9 p.m. on MSNBC.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news and in-depth analysis of the headlines, as well as informed perspectives. Find video clips and segments from The Rachel Maddow Show, Morning Joe, All In, Last Word, 11th Hour, and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcWatch Rachel Maddow Highlights: June 15 | MSNBC","NBC News","ozFDktb9WiM"
"772",0,"President Donald Trump Sides With North Korean Dictator Over CIA | The Last Word | MSNBC","Donald Trump said he wouldn't allow the CIA's use of Kim Jong Un's half-brother as an informer on the North Korean regime. Lawrence O'Donnell explains why that's ""as close as you can get to treason"" with a country the U.S. is not formally at war with. Amb. Wendy Sherman, Ned Price and Ron Klain discuss.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news, in-depth analysis of politics headlines, as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show, Morning Joe, Meet the Press Daily, The Beat with Ari Melber, Deadline: White House with Nicolle Wallace, Hardball, All In, Last Word, 11th Hour, and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcPresident Donald Trump Sides With North Korean Dictator Over CIA | The Last Word | MSNBC","NBC News","_Xu-fQ8VA-Y"
"773",0,"Trumpworld Insider: Trump Puffery 'All A Lie,' 'Make Believe' | The Beat With Ari Melber | MSNBC","Trump backs down after threatening Mexico tariffs but touts a “secret” deal to avert a crisis. A Mexico official exposes Trump’s bluff, declaring ""no secret deal"" was ever made. Ari Melber examines Trump’s history of creating a fake crisis and then falsely claiming to solve them. Michael Wolff, author of ""Siege: Trump Under Fire"" takes you inside Trump’s world of “make believe.”» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news, in-depth analysis of politics headlines, as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show, Morning Joe, Meet the Press Daily, The Beat with Ari Melber, Deadline: White House with Nicolle Wallace, Hardball, All In, Last Word, 11th Hour, and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcTrumpworld Insider: Trump Puffery 'All A Lie,' 'Make Believe' | The Beat With Ari Melber | MSNBC","NBC News","wF8pnei1qA0"
"774",0,"Tulsa’s Weekend Of Contrasts: Juneteenth Commemorations Friday, MAGA Rally On Saturday | MSNBC","Juneteenth was celebrated as a day of action for racial justice in many communities this year, including Tulsa, Oklahoma. A day later, the city - which was the site of one of the most deadly single incidents of racist violence in U.S. history - hosts a campaign rally for President Donald Trump.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news, in-depth analysis of politics headlines, as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show, Morning Joe, Meet the Press Daily, The Beat with Ari Melber, Deadline: White House with Nicolle Wallace, Hardball, All In, Last Word, 11th Hour, and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://http://MSNBC.com/NewslettersYo...Find MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcTulsa’s Weekend Of Contrasts: Juneteenth Commemorations Friday, MAGA Rally On Saturday | MSNBC","NBC News","q_MHEafK-z0"
"775",0,"Susan Rice: Trump Administration 'Has Been Racist To Its Core' | Andrea Mitchell | MSNBC","Susan Rice, former National Security Advisor and U.S. Ambassador to the U.N. under Barack Obama, joins Andrea Mitchell to discuss the Trump administration's ability to address issues of race and police brutality in America, and respond to some of the revelations from John Bolton's book concerning the way the President Trump conducts foreign policy. Aired on 06/19/2020.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news, in-depth analysis of politics headlines, as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show, Morning Joe, Meet the Press Daily, The Beat with Ari Melber, Deadline: White House with Nicolle Wallace, Hardball, All In, Last Word, 11th Hour, and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcSusan Rice: Trump Administration 'Has Been Racist To Its Core' | Andrea Mitchell | MSNBC","NBC News","8ewMe1s4k2w"
"776",0,"Nightly News Broadcast (Full) - May 16, 2019 | NBC Nightly News","Missouri the latest state to advance strict anti-abortion legislation, Democratic presidential hopefuls speak out about anti-abortion laws, and Trump says he hopes the U.S. won’t go to war with Iran. Watch “NBC Nightly News With Lester Holt” at 6:30 p.m. ET / 5:30 p.m. CT (or check your local listings).2:49 Growing Number Of States Advance Anti-Abortion Restrictions5:33 Culture Wars: Will Abortion Be A Major Issue In 2020 Race?7:09 Trump On Whether U.S. Will Go To War With Iran: ""I Hope Not""8:50 Trump Unveils ""Merit-Based"" Immigration Overhaul Proposal10:44 Student Expelled In College Admissions Scandal Sues Georgetown12:22 Sat Adding ""Adversity Score"" To Factor In Student Hardships13:46 Toddler Missing For Three Days Found Alive On Cliffside15:30 Inside The Multi-billion-dollar Beyond Meat Craze17:20 Record-Smashing Artworks Fetch Tens Of Millions At Auction» Subscribe to NBC News: http://nbcnews.to/SubscribeToNBC» Watch more NBC video: http://bit.ly/MoreNBCNewsConnect with NBC Nightly News online! Visit NBCNightlyNews.com: https://nbcnews.to/2wFotQ8Find Nightly News on Facebook: https://bit.ly/2TZ1PhFFollow Nightly News on Twitter: https://bit.ly/1yFY2s4Follow Nightly News on Instagram: https://bit.ly/2tEncJD NBC News Digital is a collection of innovative and powerful news brands that deliver compelling, diverse and engaging news stories. NBC News Digital features NBCNews.com, MSNBC.com, TODAY.com, Nightly News, Meet the Press, Dateline, and the existing apps and digital extensions of these respective properties. We deliver the best in breaking news, live video coverage, original journalism and segments from your favorite NBC News Shows.  Nightly News Broadcast (Full) - May 16, 2019 | NBC Nightly News","NBC News","mgbfz1LFHqY"
"777",0,"Nightly News Broadcast (Full) - July 10, 2019 | NBC Nightly News","Floods slam New Orleans as Gulf coast braces for possible Hurricane, Labor Secretary Alex Acosta defends 2008 plea deal with Jeffrey Epstein and New accuser comes forward with allegations against Jeffrey Epstein. Watch “NBC Nightly News With Lester Holt” at 6:30 p.m. ET / 5:30 p.m. CT (or check your local listings).1:52 Hurricane Watch & State Of Emergency Declared In Louisiana3:01 Tropical Threat Could Make Landfall As Hurricane This Weekend3:48 Labor Secretary Acosta Defends 2008 Plea Deal With Epstein6:15 New Accuser Says Jeffrey Epstein Raped Her When She Was 15 9:40 Migrant Children Accuse Border Agents Of Sex Assault & Retaliation 11:20 Inside Newest Migrant Child Detention Center In Texas12:54 Appeals Court Dismiss Anti-Corruption Lawsuit Against Trump 13:12 Coroner: American Scientist Killed In 'Criminal Act' In Greece14:38 U.S. Women’s World Cup Champions Celebrated At Victory Parade16:10 Couple Says Stranger Gave Birth To Their Baby After Clinic Mix-up18:13 Vatican To Open Tombs In 36-Year-Old Case Of Missing Girl19:14 Drivers Grab Cash Spilled On Highway From Armored Truck » Subscribe to NBC News: http://nbcnews.to/SubscribeToNBC» Watch more NBC video: http://bit.ly/MoreNBCNewsConnect with NBC Nightly News online! NBC News App: https://smart.link/5d0cd9df61b80Breaking News Alerts: https://link.nbcnews.com/join/5cj/bre...Visit NBCNightlyNews.com: https://nbcnews.to/2wFotQ8Find Nightly News on Facebook: https://bit.ly/2TZ1PhFFollow Nightly News on Twitter: https://bit.ly/1yFY2s4Follow Nightly News on Instagram: https://bit.ly/2tEncJD NBC News Digital is a collection of innovative and powerful news brands that deliver compelling, diverse and engaging news stories. NBC News Digital features NBCNews.com, MSNBC.com, TODAY.com, Nightly News, Meet the Press, Dateline, and the existing apps and digital extensions of these respective properties. We deliver the best in breaking news, live video coverage, original journalism and segments from your favorite NBC News Shows.  Nightly News Broadcast (Full) - July 10, 2019 | NBC Nightly News","NBC News","D8Zp92eNy04"
"778",0,"Nightly News Full Broadcast (June 30th) | NBC Nightly News","Trump becomes first sitting American president to set foot in North Korea, retweet from Donald Trump Jr. sparks Kamala Harris ‘birtherism’ controversy and what America’s healthcare system can learn from Germany’s.Watch “NBC Nightly News With Lester Holt” at 6:30 p.m. ET / 5:30 p.m. CT (or check your local listings).2:09 Historic Meeting At The DMZ 2:55 President Trump Sets Foot In North Korea4:57 Critics Call DMZ Meeting ""All For Show""5:38 Challenges Ahead In North Korea Negotiations7:00 Ten Killed After Plane Crashes Into Hangar7:57 Uproar Over Questioning Of Kamala Harris' Race9:52 Routine Traffic Stop Turns Dangerous 11:59 Global Pride 50 Years After Stonewall13:44 Woman Killer By Flesh-Eating Bacteria At Beach 15:50 Three Injured After Dock Collapses16:14 Stampede At Fireworks Festival16:53 In Search Of Health Care Solutions18:51 First Woman To Lead Army Infantry Division» Subscribe to NBC News: http://nbcnews.to/SubscribeToNBC» Watch more NBC video: http://bit.ly/MoreNBCNewsConnect with NBC Nightly News online! NBC News App: https://smart.link/5d0cd9df61b80Breaking News Alerts: https://link.nbcnews.com/join/5cj/bre...Visit NBCNightlyNews.com: https://nbcnews.to/2wFotQ8Find Nightly News on Facebook: https://bit.ly/2TZ1PhFFollow Nightly News on Twitter: https://bit.ly/1yFY2s4Follow Nightly News on Instagram: https://bit.ly/2tEncJD NBC News Digital is a collection of innovative and powerful news brands that deliver compelling, diverse and engaging news stories. NBC News Digital features NBCNews.com, MSNBC.com, TODAY.com, Nightly News, Meet the Press, Dateline, and the existing apps and digital extensions of these respective properties. We deliver the best in breaking news, live video coverage, original journalism and segments from your favorite NBC News Shows.  Nightly News Full Broadcast (June 30th) | NBC Nightly News","NBC News","CjQBi1qY2Kk"
"779",0,"Live: ‘America In Crisis,’ An NBC News Special Report | NBC News","NBC News’ Lester Holt is joined by a team of journalists from across the country focusing on the aftermath of George Floyd’s death.» Subscribe to NBC News: http://nbcnews.to/SubscribeToNBC» Watch more NBC video: http://bit.ly/MoreNBCNewsNBC News is a leading source of global news and information. Here you will find clips from NBC Nightly News, Meet The Press, and original digital videos. Subscribe to our channel for news stories, technology, politics, health, entertainment, science, business, and exclusive NBC investigations.Connect with NBC News Online!Visit NBCNews.Com: http://nbcnews.to/ReadNBCFind NBC News on Facebook: http://nbcnews.to/LikeNBCFollow NBC News on Twitter: http://nbcnews.to/FollowNBCFollow NBC News on Instagram: http://nbcnews.to/InstaNBCLive: ‘America In Crisis,’ an NBC News Special Report","NBC News","dgMPGl8G13c"
"780",0,"Louis C.K. Stand-Up Monologue - SNL","Host Louis C.K. calls out chickens for being racist and wonders if giraffes are amazed by their long necks.Subscribe to SNL: https://goo.gl/tUsXwMStream Current Full Episodes: http://www.nbc.com/saturday-night-liveWatch Past SNL Seasons: Google Play - http://bit.ly/SNLGooglePlay iTunes - http://bit.ly/SNLiTunesFollow SNL Social -SNL Instagram: http://instagram.com/nbcsnl SNL Facebook: https://www.facebook.com/snlSNL Twitter: https://twitter.com/nbcsnlSNL Tumblr: http://nbcsnl.tumblr.com/SNL Pinterest: http://www.pinterest.com/nbcsnl/","NBC News","4Lsa7N7LHJk"
"781",0,"Kevin Hart Monologue - SNL","Host Kevin Hart discusses the raccoon problem in his neighborhood and why he wouldn't rescue his fiancée from a mountain lion attack.#SNLSubscribe to SNL: https://goo.gl/tUsXwMStream Current Full Episodes: http://www.nbc.com/saturday-night-liveWatch Past SNL Seasons: Google Play - http://bit.ly/SNLGooglePlay iTunes - http://bit.ly/SNLiTunesFollow SNL Social -SNL Instagram: http://instagram.com/nbcsnl SNL Facebook: https://www.facebook.com/snlSNL Twitter: https://twitter.com/nbcsnlSNL Tumblr: http://nbcsnl.tumblr.com/SNL Pinterest: http://www.pinterest.com/nbcsnl/","NBC News","jH_OI3Sfo0U"
"782",0,"Election Night - SNL","All (Vanessa Bayer, Aidy Bryant, Beck Bennett, Cecily Strong) but two friends (Dave Chappelle, Chris Rock) are surprised by Donald Trump's victory while watching the election results roll in.Subscribe to SNL: https://goo.gl/tUsXwMStream Current Full Episodes: http://www.nbc.com/saturday-night-liveWatch Past SNL Seasons: Google Play - http://bit.ly/SNLGooglePlay iTunes - http://bit.ly/SNLiTunesFollow SNL Social -SNL Instagram: http://instagram.com/nbcsnl SNL Facebook: https://www.facebook.com/snlSNL Twitter: https://twitter.com/nbcsnlSNL Tumblr: http://nbcsnl.tumblr.com/SNL Pinterest: http://www.pinterest.com/nbcsnl/","NBC News","SHG0ezLiVGc"
"783",0,"Walking Dead Chappelle's Show - SNL","Negan (Dave Chappelle) readies to take out Tyrone Biggums, Chuck Taylor, Clayton Bigsby, Lil Jon or another memorable Chappelle's Show character.Subscribe to SNL: https://goo.gl/tUsXwMStream Current Full Episodes: http://www.nbc.com/saturday-night-liveWatch Past SNL Seasons: Google Play - http://bit.ly/SNLGooglePlay iTunes - http://bit.ly/SNLiTunesFollow SNL Social -SNL Instagram: http://instagram.com/nbcsnl SNL Facebook: https://www.facebook.com/snlSNL Twitter: https://twitter.com/nbcsnlSNL Tumblr: http://nbcsnl.tumblr.com/SNL Pinterest: http://www.pinterest.com/nbcsnl/","NBC News","EG0wQRsXLi4"
"784",0,"Warren Jeffs' polygamous sect, FLDS, in 'sacred land' standoff","For the past century, the community of Short Creek, on the border between Utah and Arizona, has been the stronghold of the Fundamentalist Church of Jesus Christ of Latter Day Saints. They’re known for practicing polygamy and following the prophet Warren Jeffs, currently serving a life sentence for pedophilia. Most of the land in Short Creek belongs to a trust founded by the FLDS church, but now managed by former FLDS members. Since current members won’t cooperate with the new secular management of the trust, many FLDS homes are facing eviction. SUBSCRIBE: http://nbcnews.to/2rAQzwxFOLLOW NBC LEFT FIELD:Facebook: http://nbcnews.to/2rACLSMInstagram: http://nbcnews.to/2rAsQwpTwitter: http://nbcnews.to/2rAsWUNCALL THE FIELD PHONE: ☎️  (315) LF-FIELDVISIT OUR SITE: http://nbcleftfield.com Director/ReporterElise CokerCamera/EditorElise CokerMusicWilliam Ryan FritchProducerShaminder Dulai__ABOUT NBC LEFT FIELD:NBC Left Field is a new internationally-minded video troupe that makes short, creative documentaries and features specially designed for social media and set-top boxes. Our small team of cinematographers, journalists, animators and social media gurus aims to unearth stories and breathe creative life into current headlines. While pushing boundaries at home and abroad, NBC Left Field will also be serving as an experimental hub for NBC News style, treatment and audience engagement.","NBC News","PkmB6v-x5AA"
"785",0,"Live PD: Most Viewed Moments from Greene County, Missouri | A&E","Stay up to date on all of A&E’s premieres at http://aetv.com/scheduleCheck out the top 6 moments from the Greene County, Missouri sheriff's office, including a man who dragged to police officers with his vehicle, and some teens busted for hot boxing their car. #LivePDSubscribe for more from Live PD and other great A&E shows:http://aetv.us/subscribe_aeFind out more about Live PD and watch full episodes on our site:http://aetv.us/LivePDOfficialCheck out exclusive A&E content: Website - http://www.aetv.com/ Facebook - https://www.facebook.com/AETV Twitter - https://twitter.com/AETVIn-studio host, ABC’s Dan Abrams, alongside analyst Tom Morris Jr., guide viewers through the night, giving insight to what audiences see in real time (via a mix of dash cams, fixed rig and handheld cameras), bouncing minute-by-minute between the featured police departments and offering an inside look at each live incident.A&E leads the cultural conversation through high-quality, thought provoking original programming with a unique point of view. Whether it’s the network’s distinctive brand of award-winning disruptive reality or groundbreaking documentary, A&E makes entertainment an art form. Visit us at aetv.com for more info.","NBC News","HJyMIjmvp7w"
"786",0,"Escalating Protests Nationwide Over Death Of George Floyd | NBC Nightly News","Dozens of American cities saw major clashes between police and protesters over the death of George Floyd. Many now have curfews in place and called in the National Guard.» Subscribe to NBC News: http://nbcnews.to/SubscribeToNBC» Watch more NBC video: http://bit.ly/MoreNBCNewsNBC News is a leading source of global news and information. Here you will find clips from NBC Nightly News, Meet The Press, and original digital videos. Subscribe to our channel for news stories, technology, politics, health, entertainment, science, business, and exclusive NBC investigations.Connect with NBC News Online!Visit NBCNews.Com: http://nbcnews.to/ReadNBCFind NBC News on Facebook: http://nbcnews.to/LikeNBCFollow NBC News on Twitter: http://nbcnews.to/FollowNBCFollow NBC News on Instagram: http://nbcnews.to/InstaNBCEscalating Protests Nationwide Over Death Of George Floyd | NBC Nightly News","NBC News","q2L-8-rUM7s"
"787",0,"After Day of George Floyd Demonstrations, Los Angeles Hits Curfew With Lights in the Sky","Watch Live: After a day of demonstrations, people pay tribute to George Floyd by shining lights into the sky, as the local curfew goes into effect. http://4.nbcla.com/1R5LpOz","NBC News","H9Cqj7tnswA"
"788",0,"Watch Live: LA County Has Curfew in Effect as Protests and Unrest Continues | NBCLA","Watch Live: Los Angeles County has announced a curfew will go into effect at 6 p.m. after looting and destruction continues throughout Sunday. Newschopper4 Alpha is over the scene. http://4.nbcla.com/4AN7ewy———Don’t miss an NBCLA video, subscribe here: https://bit.ly/2NnofFFFor more, visit NBCLA.COM here: https://bit.ly/2uB6niEOn Facebook: https://bit.ly/2uFU1pxOn Twitter: https://bit.ly/2JsBm5YAbout NBCLAThe West Coast flagship station of the NBCUniversal Owned Television Stations, serving the vast region since 1949. NBC4 produces 43 hours each week of local news and weather, and the station features the largest award-winning investigative unit in Southern California. NBC4’s news operation has received nearly every industry award bestowed on local news, including numerous Los Angeles Emmy and Golden Mike Awards, two national and two regional Edward R. Murrow Awards, and a Peabody Award. NBC4 news is delivered across the main broadcast on channel4, at www.nbcla.com, and through multiple interactive social media platforms 24/7. The NBC  Owned Television Stations, a division of NBCUniversal, also operates COZI TV (www.cozitv.com), a national network that brings viewers some of America’s most beloved and iconic television shows and movies.#NBC #NBCLA","NBC News","J_LJFTDL2OY"
